2025-02-19 12:39:56,101 INFO    MainThread:4431 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-19 12:39:56,103 INFO    MainThread:4431 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-19 12:39:56,103 INFO    MainThread:4431 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-19 12:39:56,309 INFO    MainThread:4431 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-19 12:39:56,312 INFO    MainThread:4431 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-19 12:39:56,312 INFO    MainThread:4431 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-19 12:39:56,437 INFO    MainThread:4431 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-19 12:39:56,441 INFO    MainThread:4431 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-19 12:39:56,441 INFO    MainThread:4431 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-19 12:40:01,994 INFO    MainThread:4431 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-19 12:40:02,207 INFO    MainThread:4431 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-19 12:40:02,207 INFO    MainThread:4431 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-19 12:40:09,639 INFO    MainThread:4431 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-19 12:40:09,640 INFO    MainThread:4431 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-19 12:40:09,640 INFO    MainThread:4431 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-19 12:40:17,390 INFO    MainThread:4431 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-19 12:40:17,596 INFO    MainThread:4431 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-19 12:40:17,596 INFO    MainThread:4431 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-19 12:41:00,120 INFO    MainThread:4431 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-19 12:41:00,123 INFO    MainThread:4431 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-19 12:41:00,123 INFO    MainThread:4431 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-19 12:41:00,206 INFO    MainThread:4431 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-19 12:41:00,208 INFO    MainThread:4431 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-19 12:41:00,208 INFO    MainThread:4431 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-19 12:41:00,248 INFO    MainThread:4431 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-19 12:41:00,250 INFO    MainThread:4431 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-19 12:41:00,250 INFO    MainThread:4431 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-19 12:41:00,432 INFO    MainThread:4431 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-19 12:41:00,434 INFO    MainThread:4431 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-19 12:41:00,434 INFO    MainThread:4431 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-19 12:41:00,496 INFO    MainThread:4431 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-19 12:41:00,499 INFO    MainThread:4431 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-19 12:41:00,499 INFO    MainThread:4431 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-19 12:41:00,882 INFO    MainThread:4431 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-19 12:41:00,885 INFO    MainThread:4431 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-19 12:41:00,885 INFO    MainThread:4431 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-19 12:41:01,233 INFO    MainThread:4431 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-19 12:41:01,236 INFO    MainThread:4431 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-19 12:41:01,236 INFO    MainThread:4431 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-19 12:41:03,952 INFO    MainThread:4431 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-19 12:41:04,234 INFO    MainThread:4431 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-19 12:41:04,234 INFO    MainThread:4431 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-19 12:41:16,556 INFO    MainThread:4431 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-19 12:41:16,559 INFO    MainThread:4431 [jupyter.py:save_ipynb():386] not saving jupyter notebook
